experiment,collection_window,metric,scope,sample_index,value,unit
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN2,4,2009.38,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN2,5,2011.53,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN2,6,2011.86,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN2,7,2009.76,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN2,8,2011.53,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN2,9,2009.4,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN2,10,2010.97,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN2,11,2009.46,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN2,12,2011.07,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN2,13,2009.63,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN2,14,2012.97,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN2,15,2008.67,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN2,16,2010.59,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN2,17,2010.1,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN2,18,2008.72,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN2,19,2014.67,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN2,20,2008.55,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN2,21,2012.56,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN2,22,2017.33,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN2,23,2013.0,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN2,24,2009.77,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN2,25,2011.23,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN2,26,2009.66,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN2,27,2011.03,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN2,28,2011.33,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN2,29,2009.14,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN2,30,2010.88,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN2,31,2009.16,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN2,32,2011.39,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN2,33,2009.37,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN2,34,2011.29,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN2,35,2009.3,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN2,36,2011.19,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN2,37,2009.38,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN2,38,2011.92,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN2,39,2009.33,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN2,40,2010.7,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN2,41,2010.9,MB/s
