experiment,collection_window,metric,scope,sample_index,value,unit
correlation-fio-randread-cores1,pcm_latency,l1_miss_latency,CORE13,0,25.33,ns
correlation-fio-randread-cores1,pcm_latency,l1_miss_latency,CORE13,1,26.55,ns
correlation-fio-randread-cores1,pcm_latency,l1_miss_latency,CORE13,2,25.98,ns
correlation-fio-randread-cores1,pcm_latency,l1_miss_latency,CORE13,3,26.47,ns
correlation-fio-randread-cores1,pcm_latency,l1_miss_latency,CORE14,0,26.75,ns
correlation-fio-randread-cores1,pcm_latency,l1_miss_latency,CORE14,1,27.79,ns
correlation-fio-randread-cores1,pcm_latency,l1_miss_latency,CORE14,2,28.61,ns
correlation-fio-randread-cores1,pcm_latency,l1_miss_latency,CORE14,3,28.91,ns
correlation-fio-randread-cores1,pcm_latency,l1_miss_latency,CORE15,0,38.89,ns
correlation-fio-randread-cores1,pcm_latency,l1_miss_latency,CORE15,1,37.88,ns
correlation-fio-randread-cores1,pcm_latency,l1_miss_latency,CORE15,2,36.77,ns
correlation-fio-randread-cores1,pcm_latency,l1_miss_latency,CORE15,3,39.08,ns
correlation-fio-randread-cores1,pcm_latency,l1_miss_latency,CORE16,0,33.29,ns
correlation-fio-randread-cores1,pcm_latency,l1_miss_latency,CORE16,1,35.02,ns
correlation-fio-randread-cores1,pcm_latency,l1_miss_latency,CORE16,2,35.88,ns
correlation-fio-randread-cores1,pcm_latency,l1_miss_latency,CORE16,3,35.7,ns
correlation-fio-randread-cores1,pcm_latency,l1_miss_latency,CORE17,0,35.25,ns
correlation-fio-randread-cores1,pcm_latency,l1_miss_latency,CORE17,1,34.2,ns
correlation-fio-randread-cores1,pcm_latency,l1_miss_latency,CORE17,2,37.26,ns
correlation-fio-randread-cores1,pcm_latency,l1_miss_latency,CORE17,3,29.51,ns
correlation-fio-randread-cores1,pcm_latency,l1_miss_latency,CORE18,0,31.16,ns
correlation-fio-randread-cores1,pcm_latency,l1_miss_latency,CORE18,1,29.25,ns
correlation-fio-randread-cores1,pcm_latency,l1_miss_latency,CORE18,2,28.67,ns
correlation-fio-randread-cores1,pcm_latency,l1_miss_latency,CORE18,3,32.86,ns
correlation-fio-randread-cores1,pcm_latency,l1_miss_latency,CORE19,0,33.57,ns
correlation-fio-randread-cores1,pcm_latency,l1_miss_latency,CORE19,1,28.87,ns
correlation-fio-randread-cores1,pcm_latency,l1_miss_latency,CORE19,2,30.52,ns
correlation-fio-randread-cores1,pcm_latency,l1_miss_latency,CORE19,3,31.02,ns
correlation-fio-randread-cores1,pcm_latency,l1_miss_latency,CORE20,0,25.17,ns
correlation-fio-randread-cores1,pcm_latency,l1_miss_latency,CORE20,1,23.93,ns
correlation-fio-randread-cores1,pcm_latency,l1_miss_latency,CORE20,2,23.77,ns
correlation-fio-randread-cores1,pcm_latency,l1_miss_latency,CORE20,3,22.2,ns
correlation-fio-randread-cores1,pcm_latency,l1_miss_latency,CORE21,0,31.91,ns
correlation-fio-randread-cores1,pcm_latency,l1_miss_latency,CORE21,1,28.47,ns
correlation-fio-randread-cores1,pcm_latency,l1_miss_latency,CORE21,2,30.16,ns
correlation-fio-randread-cores1,pcm_latency,l1_miss_latency,CORE21,3,31.66,ns
correlation-fio-randread-cores1,pcm_latency,l1_miss_latency,CORE22,0,29.17,ns
correlation-fio-randread-cores1,pcm_latency,l1_miss_latency,CORE22,1,30.32,ns
correlation-fio-randread-cores1,pcm_latency,l1_miss_latency,CORE22,2,29.01,ns
correlation-fio-randread-cores1,pcm_latency,l1_miss_latency,CORE22,3,32.59,ns
correlation-fio-randread-cores1,pcm_latency,l1_miss_latency,CORE23,0,32.6,ns
correlation-fio-randread-cores1,pcm_latency,l1_miss_latency,CORE23,1,30.92,ns
correlation-fio-randread-cores1,pcm_latency,l1_miss_latency,CORE23,2,32.37,ns
correlation-fio-randread-cores1,pcm_latency,l1_miss_latency,CORE23,3,33.53,ns
correlation-fio-randread-cores1,pcm_latency,l1_miss_latency,CORE24,0,32.95,ns
correlation-fio-randread-cores1,pcm_latency,l1_miss_latency,CORE24,1,31.45,ns
correlation-fio-randread-cores1,pcm_latency,l1_miss_latency,CORE24,2,29.94,ns
correlation-fio-randread-cores1,pcm_latency,l1_miss_latency,CORE24,3,33.87,ns
correlation-fio-randread-cores1,pcm_latency,l1_miss_latency,CORE25,0,34.62,ns
correlation-fio-randread-cores1,pcm_latency,l1_miss_latency,CORE25,1,33.51,ns
correlation-fio-randread-cores1,pcm_latency,l1_miss_latency,CORE25,2,32.17,ns
correlation-fio-randread-cores1,pcm_latency,l1_miss_latency,CORE25,3,32.83,ns
correlation-fio-randread-cores1,pcm_latency,l1_miss_latency,CORE26,0,34.17,ns
correlation-fio-randread-cores1,pcm_latency,l1_miss_latency,CORE26,1,30.67,ns
correlation-fio-randread-cores1,pcm_latency,l1_miss_latency,CORE26,2,33.49,ns
correlation-fio-randread-cores1,pcm_latency,l1_miss_latency,CORE26,3,37.96,ns
correlation-fio-randread-cores1,pcm_latency,l1_miss_latency,CORE27,0,25.86,ns
correlation-fio-randread-cores1,pcm_latency,l1_miss_latency,CORE27,1,26.34,ns
correlation-fio-randread-cores1,pcm_latency,l1_miss_latency,CORE27,2,26.6,ns
correlation-fio-randread-cores1,pcm_latency,l1_miss_latency,CORE27,3,27.32,ns
correlation-fio-randread-cores1,pcm_latency,l1_miss_latency,CORE28,0,17.3,ns
correlation-fio-randread-cores1,pcm_latency,l1_miss_latency,CORE28,1,18.2,ns
correlation-fio-randread-cores1,pcm_latency,l1_miss_latency,CORE28,2,18.21,ns
correlation-fio-randread-cores1,pcm_latency,l1_miss_latency,CORE28,3,18.28,ns
correlation-fio-randread-cores1,pcm_latency,l1_miss_latency,CORE29,0,30.54,ns
correlation-fio-randread-cores1,pcm_latency,l1_miss_latency,CORE29,1,31.46,ns
correlation-fio-randread-cores1,pcm_latency,l1_miss_latency,CORE29,2,31.44,ns
correlation-fio-randread-cores1,pcm_latency,l1_miss_latency,CORE29,3,33.06,ns
correlation-fio-randread-cores1,pcm_latency,l1_miss_latency,CORE30,0,27.76,ns
correlation-fio-randread-cores1,pcm_latency,l1_miss_latency,CORE30,1,27.6,ns
correlation-fio-randread-cores1,pcm_latency,l1_miss_latency,CORE30,2,28.76,ns
correlation-fio-randread-cores1,pcm_latency,l1_miss_latency,CORE30,3,29.43,ns
correlation-fio-randread-cores1,pcm_latency,l1_miss_latency,CORE31,0,35.6,ns
correlation-fio-randread-cores1,pcm_latency,l1_miss_latency,CORE31,1,35.72,ns
correlation-fio-randread-cores1,pcm_latency,l1_miss_latency,CORE31,2,35.8,ns
correlation-fio-randread-cores1,pcm_latency,l1_miss_latency,CORE31,3,35.71,ns
correlation-fio-randread-cores1,pcm_cha,drd_occ_agg,SKT0C0,0,1753592.0,occupancy_cycles
correlation-fio-randread-cores1,pcm_cha,drd_occ_agg,SKT0C0,1,2524372.0,occupancy_cycles
correlation-fio-randread-cores1,pcm_cha,drd_occ_agg,SKT0C0,2,1708422.0,occupancy_cycles
correlation-fio-randread-cores1,pcm_cha,drd_occ_agg,SKT0C0,3,1484048.0,occupancy_cycles
correlation-fio-randread-cores1,pcm_cha,drd_occ_agg,SKT0C1,0,1767172.0,occupancy_cycles
correlation-fio-randread-cores1,pcm_cha,drd_occ_agg,SKT0C1,1,2548112.0,occupancy_cycles
correlation-fio-randread-cores1,pcm_cha,drd_occ_agg,SKT0C1,2,1695690.0,occupancy_cycles
correlation-fio-randread-cores1,pcm_cha,drd_occ_agg,SKT0C1,3,1492591.0,occupancy_cycles
correlation-fio-randread-cores1,pcm_cha,drd_occ_agg,SKT0C2,0,1760468.0,occupancy_cycles
correlation-fio-randread-cores1,pcm_cha,drd_occ_agg,SKT0C2,1,2502124.0,occupancy_cycles
correlation-fio-randread-cores1,pcm_cha,drd_occ_agg,SKT0C2,2,1684033.0,occupancy_cycles
correlation-fio-randread-cores1,pcm_cha,drd_occ_agg,SKT0C2,3,1448376.0,occupancy_cycles
correlation-fio-randread-cores1,pcm_cha,drd_occ_agg,SKT0C3,0,1814485.0,occupancy_cycles
correlation-fio-randread-cores1,pcm_cha,drd_occ_agg,SKT0C3,1,2608288.0,occupancy_cycles
correlation-fio-randread-cores1,pcm_cha,drd_occ_agg,SKT0C3,2,1802608.0,occupancy_cycles
correlation-fio-randread-cores1,pcm_cha,drd_occ_agg,SKT0C3,3,1519301.0,occupancy_cycles
correlation-fio-randread-cores1,pcm_cha,drd_occ_agg,SKT0C4,0,1332452.0,occupancy_cycles
correlation-fio-randread-cores1,pcm_cha,drd_occ_agg,SKT0C4,1,1986513.0,occupancy_cycles
correlation-fio-randread-cores1,pcm_cha,drd_occ_agg,SKT0C4,2,1329761.0,occupancy_cycles
correlation-fio-randread-cores1,pcm_cha,drd_occ_agg,SKT0C4,3,1146731.0,occupancy_cycles
correlation-fio-randread-cores1,pcm_cha,drd_occ_agg,SKT0C5,0,1489270.0,occupancy_cycles
correlation-fio-randread-cores1,pcm_cha,drd_occ_agg,SKT0C5,1,2207433.0,occupancy_cycles
correlation-fio-randread-cores1,pcm_cha,drd_occ_agg,SKT0C5,2,1484117.0,occupancy_cycles
correlation-fio-randread-cores1,pcm_cha,drd_occ_agg,SKT0C5,3,1252844.0,occupancy_cycles
correlation-fio-randread-cores1,pcm_cha,drd_occ_agg,SKT0C6,0,1806537.0,occupancy_cycles
correlation-fio-randread-cores1,pcm_cha,drd_occ_agg,SKT0C6,1,2631974.0,occupancy_cycles
correlation-fio-randread-cores1,pcm_cha,drd_occ_agg,SKT0C6,2,1801455.0,occupancy_cycles
correlation-fio-randread-cores1,pcm_cha,drd_occ_agg,SKT0C6,3,1543870.0,occupancy_cycles
correlation-fio-randread-cores1,pcm_cha,drd_occ_agg,SKT0C7,0,1718147.0,occupancy_cycles
correlation-fio-randread-cores1,pcm_cha,drd_occ_agg,SKT0C7,1,2436964.0,occupancy_cycles
correlation-fio-randread-cores1,pcm_cha,drd_occ_agg,SKT0C7,2,1723736.0,occupancy_cycles
correlation-fio-randread-cores1,pcm_cha,drd_occ_agg,SKT0C7,3,1503441.0,occupancy_cycles
correlation-fio-randread-cores1,pcm_cha,drd_occ_agg,SKT0C8,0,1697452.0,occupancy_cycles
correlation-fio-randread-cores1,pcm_cha,drd_occ_agg,SKT0C8,1,2436903.0,occupancy_cycles
correlation-fio-randread-cores1,pcm_cha,drd_occ_agg,SKT0C8,2,1667662.0,occupancy_cycles
correlation-fio-randread-cores1,pcm_cha,drd_occ_agg,SKT0C8,3,1449005.0,occupancy_cycles
correlation-fio-randread-cores1,pcm_cha,drd_occ_agg,SKT0C9,0,1796557.0,occupancy_cycles
correlation-fio-randread-cores1,pcm_cha,drd_occ_agg,SKT0C9,1,2576411.0,occupancy_cycles
correlation-fio-randread-cores1,pcm_cha,drd_occ_agg,SKT0C9,2,1784694.0,occupancy_cycles
correlation-fio-randread-cores1,pcm_cha,drd_occ_agg,SKT0C9,3,1555481.0,occupancy_cycles
correlation-fio-randread-cores1,pcm_cha,drd_occ_agg,SKT0C10,0,1631343.0,occupancy_cycles
correlation-fio-randread-cores1,pcm_cha,drd_occ_agg,SKT0C10,1,2360472.0,occupancy_cycles
correlation-fio-randread-cores1,pcm_cha,drd_occ_agg,SKT0C10,2,1618605.0,occupancy_cycles
correlation-fio-randread-cores1,pcm_cha,drd_occ_agg,SKT0C10,3,1417699.0,occupancy_cycles
