Linux 5.15.0-187-generic (node0.katieyan-315918.ldos-ut-pg0.wisc.cloudlab.us) 	09/14/26 	_x86_64_	(32 CPU)

05:13:58        CPU     %user     %nice   %system   %iowait    %steal     %idle
05:14:28          1      0.00      0.00      0.00      0.00      0.00    100.00
05:14:28          2      0.00      0.00      0.00      0.00      0.00    100.00
05:14:28          3      0.00      0.00      0.00      0.00      0.00    100.00
05:14:28          4      1.05      0.00     14.74      0.00      0.00     84.21
05:14:28          5      0.00      0.00      0.00      0.00      0.00    100.00
05:14:28          6      0.00      0.00      0.00      0.00      0.00    100.00
05:14:28          7      0.00      0.00      0.00      0.00      0.00    100.00
05:14:28          8      0.00      0.00      0.00      0.00      0.00    100.00
05:14:28          9      0.00      0.00      0.00      0.00      0.00    100.00
05:14:28         10      0.00      0.00      0.00      0.00      0.00    100.00
05:14:28         11      0.00      0.00      0.00      0.00      0.00    100.00
05:14:28         12      0.00      0.00      0.00      0.00      0.00    100.00
05:14:28         13      0.00      0.00      0.00      0.00      0.00    100.00
05:14:28         14      0.00      0.00      0.00      0.00      0.00    100.00
05:14:28         15      1.00      0.00      0.00      0.00      0.00     99.00
05:14:28         16      0.00      0.00      0.00      0.00      0.00    100.00
05:14:28         17      0.00      0.00      0.00      0.00      0.00    100.00
05:14:28         18      0.00      0.00      0.00      0.00      0.00    100.00
05:14:28         19      0.00      0.00      0.00      0.00      0.00    100.00
05:14:28         20      0.00      0.00      0.00      0.00      0.00    100.00
05:14:28         21      0.00      0.00      0.00      0.00      0.00    100.00
05:14:28         22      0.00      0.00      0.00      0.00      0.00    100.00
05:14:28         23      0.00      0.00      0.00      0.00      0.00    100.00
05:14:28         24      0.00      0.00      0.00      0.00      0.00    100.00
05:14:28         25      0.00      0.00      0.00      0.00      0.00    100.00
05:14:28         26      1.00      0.00      0.00      0.00      0.00     99.00
05:14:28         27      0.00      0.00      0.00      0.00      0.00    100.00
05:14:28         28      0.00      0.00      0.00      0.00      0.00    100.00
05:14:28         29      0.00      0.00      0.00      0.00      0.00    100.00
05:14:28         30      0.00      0.00      0.00      0.00      0.00    100.00
05:14:28         31      0.00      0.00      0.00      0.00      0.00    100.00

05:14:28        CPU     %user     %nice   %system   %iowait    %steal     %idle
05:14:29        all      0.13      0.00      0.47      0.00      0.00     99.41
05:14:29          0      0.99      0.00      0.00      0.00      0.00     99.01
05:14:29          1      0.00      0.00      0.00      0.00      0.00    100.00
05:14:29          2      0.00      0.00      0.00      0.00      0.00    100.00
05:14:29          3      0.00      0.00      0.00      0.00      0.00    100.00
05:14:29          4      0.00      0.00     14.89      0.00      0.00     85.11
05:14:29          5      0.00      0.00      0.00      0.00      0.00    100.00
05:14:29          6      0.00      0.00      0.00      0.00      0.00    100.00
05:14:29          7      0.00      0.00      0.00      0.00      0.00    100.00
05:14:29          8      0.00      0.00      0.00      0.00      0.00    100.00
05:14:29          9      0.00      0.00      0.00      0.00      0.00    100.00
05:14:29         10      0.00      0.00      0.00      0.00      0.00    100.00
05:14:29         11      0.00      0.00      0.00      0.00      0.00    100.00
05:14:29         12      0.00      0.00      0.00      0.00      0.00    100.00
05:14:29         13      0.00      0.00      0.00      0.00      0.00    100.00
05:14:29         14      0.00      0.00      0.00      0.00      0.00    100.00
05:14:29         15      0.00      0.00      0.00      0.00      0.00    100.00
05:14:29         16      0.00      0.00      0.00      0.00      0.00    100.00
05:14:29         17      0.00      0.00      0.00      0.00      0.00    100.00
05:14:29         18      0.00      0.00      0.00      0.00      0.00    100.00
05:14:29         19      0.00      0.00      0.00      0.00      0.00    100.00
05:14:29         20      0.00      0.00      0.00      0.00      0.00    100.00
05:14:29         21      0.00      0.00      0.00      0.00      0.00    100.00
05:14:29         22      0.00      0.00      0.00      0.00      0.00    100.00
05:14:29         23      1.98      0.00      0.99      0.00      0.00     97.03
05:14:29         24      0.00      0.00      0.00      0.00      0.00    100.00
